store,city,product_id,name,brand,category,subcategory,price,sale_price,currency,quantity,unit,price_per_unit,in_stock,image_url,product_url,barcode,description,scraped_at,_store,_city,_scraped_at
imtiaz,karachi,370098,Shahi Nimco Dal Moth Rs.50,,Snacks Confectionary,Chips Snacks > Nimco,41.0,,PKR,,,,True,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/CON170001603.jpg,https://shop.imtiaz.com.pk/product/shahi-nimco-dal-moth-rs-50-370098,,,2026-03-11T12:18:59.578924+00:00,imtiaz,karachi,2026-03-11T12:18:59.578924+00:00
imtiaz,karachi,370100,Shahi Nimco Royal Mix Rs.50,,Snacks Confectionary,Chips Snacks > Nimco,41.0,,PKR,,,,True,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/CON170001604.jpg,https://shop.imtiaz.com.pk/product/shahi-nimco-royal-mix-rs-50-370100,,,2026-03-11T12:18:59.578924+00:00,imtiaz,karachi,2026-03-11T12:18:59.578924+00:00
imtiaz,karachi,366395,Shahi Nimco Dal Moong 100g,,Snacks Confectionary,Chips Snacks > Nimco,82.0,,PKR,100.0,g,82.0,True,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/CON170000852.jpg,https://shop.imtiaz.com.pk/product/shahi-nimco-dal-moong-100g-366395,,,2026-03-11T12:18:59.578924+00:00,imtiaz,karachi,2026-03-11T12:18:59.578924+00:00
imtiaz,karachi,366392,Shahi Nimco Savory Mix 100g,,Snacks Confectionary,Chips Snacks > Nimco,82.0,,PKR,100.0,g,82.0,True,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/CON170000850.jpg,https://shop.imtiaz.com.pk/product/shahi-nimco-savory-mix-100g-366392,,,2026-03-11T12:18:59.578924+00:00,imtiaz,karachi,2026-03-11T12:18:59.578924+00:00
imtiaz,karachi,366393,Shahi Nimco Munchy Mix 100g,,Snacks Confectionary,Chips Snacks > Nimco,82.0,,PKR,100.0,g,82.0,True,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/CON170000855.jpg,https://shop.imtiaz.com.pk/product/shahi-nimco-munchy-mix-100g-366393,,,2026-03-11T12:18:59.578924+00:00,imtiaz,karachi,2026-03-11T12:18:59.578924+00:00
imtiaz,karachi,366389,Shahi Nimco Chewra 90g,,Snacks Confectionary,Chips Snacks > Nimco,82.0,,PKR,90.0,g,91.1111,True,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/CON170000851.jpg,https://shop.imtiaz.com.pk/product/shahi-nimco-chewra-90g-366389,,,2026-03-11T12:18:59.578924+00:00,imtiaz,karachi,2026-03-11T12:18:59.578924+00:00
imtiaz,karachi,366390,Shahi Nimco Dal Moth 100g,,Snacks Confectionary,Chips Snacks > Nimco,82.0,,PKR,100.0,g,82.0,True,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/CON170000853.jpg,https://shop.imtiaz.com.pk/product/shahi-nimco-dal-moth-100g-366390,,,2026-03-11T12:18:59.578924+00:00,imtiaz,karachi,2026-03-11T12:18:59.578924+00:00
imtiaz,karachi,366386,Super Crisp Dal Moong 32g,,Snacks Confectionary,Chips Snacks > Nimco,45.0,,PKR,32.0,g,140.625,True,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/CON170001590.jpg,https://shop.imtiaz.com.pk/product/super-crisp-dal-moong-32g-366386,,,2026-03-11T12:18:59.578924+00:00,imtiaz,karachi,2026-03-11T12:18:59.578924+00:00
imtiaz,karachi,368124,Super Crisp Nimco Mix 47g,,Snacks Confectionary,Chips Snacks > Nimco,84.0,,PKR,47.0,g,178.7234,True,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/CON170001589.jpg,https://shop.imtiaz.com.pk/product/super-crisp-nimco-mix-47g-368124,,,2026-03-11T12:18:59.578924+00:00,imtiaz,karachi,2026-03-11T12:18:59.578924+00:00
imtiaz,karachi,364218,Dadi Jan Pipes Snaks Pipe 200G,,Snacks Confectionary,Chips Snacks > Crackers,149.0,,PKR,200.0,g,74.5,True,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/CON170002163.jpg,https://shop.imtiaz.com.pk/product/dadi-jan-pipes-snaks-pipe-200g-364218,,,2026-03-11T12:18:59.578924+00:00,imtiaz,karachi,2026-03-11T12:18:59.578924+00:00
imtiaz,karachi,364219,Dadi Jan Pipes Snaks Washer 200G,,Snacks Confectionary,Chips Snacks > Crackers,149.0,,PKR,200.0,g,74.5,True,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/CON170002160.jpg,https://shop.imtiaz.com.pk/product/dadi-jan-pipes-snaks-washer-200g-364219,,,2026-03-11T12:18:59.578924+00:00,imtiaz,karachi,2026-03-11T12:18:59.578924+00:00
imtiaz,karachi,364222,Dadi Jan Pipes Snaks Salanty 200G,,Snacks Confectionary,Chips Snacks > Crackers,149.0,,PKR,200.0,g,74.5,True,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/CON170002161.jpg,https://shop.imtiaz.com.pk/product/dadi-jan-pipes-snaks-salanty-200g-364222,,,2026-03-11T12:18:59.578924+00:00,imtiaz,karachi,2026-03-11T12:18:59.578924+00:00
imtiaz,karachi,364223,Dadi Jan Papri 200g,,Snacks Confectionary,Chips Snacks > Crackers,275.0,,PKR,200.0,g,137.5,True,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/CON170001512.jpg,https://shop.imtiaz.com.pk/product/dadi-jan-papri-200g-364223,,,2026-03-11T12:18:59.578924+00:00,imtiaz,karachi,2026-03-11T12:18:59.578924+00:00
imtiaz,karachi,368129,Dadi Jan Chipster Screw 200G,,Snacks Confectionary,Chips Snacks > Crackers,285.0,,PKR,200.0,g,142.5,True,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/CON170002162.jpg,https://shop.imtiaz.com.pk/product/dadi-jan-chipster-screw-200g-368129,,,2026-03-11T12:18:59.578924+00:00,imtiaz,karachi,2026-03-11T12:18:59.578924+00:00
imtiaz,karachi,370102,Dadi Jan Dahi Mirch 100g,,Snacks Confectionary,Chips Snacks > Crackers,269.0,,PKR,100.0,g,269.0,True,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/CON170000601.jpg,https://shop.imtiaz.com.pk/product/dadi-jan-dahi-mirch-100g-370102,,,2026-03-11T12:18:59.578924+00:00,imtiaz,karachi,2026-03-11T12:18:59.578924+00:00
imtiaz,karachi,364226,Dadi Jan Namkeen Chipstoz 200g,,Snacks Confectionary,Chips Snacks > Chips,239.0,,PKR,200.0,g,119.5,True,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/CON170001717.jpg,https://shop.imtiaz.com.pk/product/dadi-jan-namkeen-chipstoz-200g-364226,,,2026-03-11T12:18:59.578924+00:00,imtiaz,karachi,2026-03-11T12:18:59.578924+00:00
imtiaz,karachi,367974,Super Crisp Peanuts 28g,,Snacks Confectionary,Chips Snacks > Chips,52.0,,PKR,28.0,g,185.7143,True,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/CON170000546.jpg,https://shop.imtiaz.com.pk/product/super-crisp-peanuts-28g-367974,,,2026-03-11T12:18:59.578924+00:00,imtiaz,karachi,2026-03-11T12:18:59.578924+00:00
imtiaz,karachi,367976,Super Crisp Peanuts 15g,,Snacks Confectionary,Chips Snacks > Chips,34.0,,PKR,15.0,g,226.6667,True,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/CON170000122.jpg,https://shop.imtiaz.com.pk/product/super-crisp-peanuts-15g-367976,,,2026-03-11T12:18:59.578924+00:00,imtiaz,karachi,2026-03-11T12:18:59.578924+00:00
imtiaz,karachi,363559,Super Crisp Chips Salted 27g,,Snacks Confectionary,Chips Snacks > Chips,34.0,,PKR,27.0,g,125.9259,True,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/CON170001410.jpg,https://shop.imtiaz.com.pk/product/super-crisp-chips-salted-27g-363559,,,2026-03-11T12:18:59.578924+00:00,imtiaz,karachi,2026-03-11T12:18:59.578924+00:00
imtiaz,karachi,367975,Super Crisp Peanuts 46g,,Snacks Confectionary,Chips Snacks > Chips,84.0,,PKR,46.0,g,182.6087,True,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/CON170000677.jpg,https://shop.imtiaz.com.pk/product/super-crisp-peanuts-46g-367975,,,2026-03-11T12:18:59.578924+00:00,imtiaz,karachi,2026-03-11T12:18:59.578924+00:00
imtiaz,karachi,363560,Super Crisp Catty Chins 18g,,Snacks Confectionary,Chips Snacks > Chips,34.0,,PKR,18.0,g,188.8889,True,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/CON170000547.jpg,https://shop.imtiaz.com.pk/product/super-crisp-catty-chins-18g-363560,,,2026-03-11T12:18:59.578924+00:00,imtiaz,karachi,2026-03-11T12:18:59.578924+00:00
imtiaz,karachi,368133,Super Crisp Chips Sweet Chili 22g,,Snacks Confectionary,Chips Snacks > Chips,34.0,,PKR,22.0,g,154.5455,True,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/dish_image/1679383510.jpg,https://shop.imtiaz.com.pk/product/super-crisp-chips-sweet-chili-22g-368133,,,2026-03-11T12:18:59.578924+00:00,imtiaz,karachi,2026-03-11T12:18:59.578924+00:00
imtiaz,karachi,364496,Murree Brewery's Beer Lemon Malt N/R 250ml,,Beverages,Carbonated Soft Drinks > Malt Drinks,79.0,,PKR,250.0,ml,31.6,True,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/BEV110000944.jpg,https://shop.imtiaz.com.pk/product/murree-brewery-s-beer-lemon-malt-n-r-250ml-364496,,,2026-03-11T12:18:59.578924+00:00,imtiaz,karachi,2026-03-11T12:18:59.578924+00:00
imtiaz,karachi,366556,Murree Brewery's Beer Apple Malt N/R 300ml,,Beverages,Carbonated Soft Drinks > Malt Drinks,79.0,,PKR,300.0,ml,26.3333,True,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/BEV110000938.jpg,https://shop.imtiaz.com.pk/product/murree-brewery-s-beer-apple-malt-n-r-300ml-366556,,,2026-03-11T12:18:59.578924+00:00,imtiaz,karachi,2026-03-11T12:18:59.578924+00:00
imtiaz,karachi,366558,Murree Brewery's Drink Big Apple PET 1500ml,,Beverages,Carbonated Soft Drinks > Malt Drinks,165.0,,PKR,1.5,L,110.0,True,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/BEV110000117.jpg,https://shop.imtiaz.com.pk/product/murree-brewery-s-drink-big-apple-pet-1500ml-366558,,,2026-03-11T12:18:59.578924+00:00,imtiaz,karachi,2026-03-11T12:18:59.578924+00:00
imtiaz,karachi,368319,Murree Brewery's Beer Can Peach Malt 250ml,,Beverages,Carbonated Soft Drinks > Malt Drinks,82.0,,PKR,250.0,ml,32.8,True,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/BEV110000965.jpg,https://shop.imtiaz.com.pk/product/murree-brewery-s-beer-can-peach-malt-250ml-368319,,,2026-03-11T12:18:59.578924+00:00,imtiaz,karachi,2026-03-11T12:18:59.578924+00:00
imtiaz,karachi,368320,Murree Brewery's Beer Can Cindy 250ml,,Beverages,Carbonated Soft Drinks > Malt Drinks,82.0,,PKR,250.0,ml,32.8,True,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/BEV110000966.jpg,https://shop.imtiaz.com.pk/product/murree-brewery-s-beer-can-cindy-250ml-368320,,,2026-03-11T12:18:59.578924+00:00,imtiaz,karachi,2026-03-11T12:18:59.578924+00:00
imtiaz,karachi,368321,Murree Brewery'S Drink Lemon Malt 500Ml,,Beverages,Carbonated Soft Drinks > Malt Drinks,105.0,,PKR,500.0,ml,21.0,True,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/BEV110000947.jpg,https://shop.imtiaz.com.pk/product/murree-brewery-s-drink-lemon-malt-500ml-368321,,,2026-03-11T12:18:59.578924+00:00,imtiaz,karachi,2026-03-11T12:18:59.578924+00:00
imtiaz,karachi,368323,Murree Brewery's Beer Can Lemon Malt 250ml,,Beverages,Carbonated Soft Drinks > Malt Drinks,82.0,,PKR,250.0,ml,32.8,True,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/BEV110000941.jpg,https://shop.imtiaz.com.pk/product/murree-brewery-s-beer-can-lemon-malt-250ml-368323,,,2026-03-11T12:18:59.578924+00:00,imtiaz,karachi,2026-03-11T12:18:59.578924+00:00
imtiaz,karachi,368327,Murree Brewery's Drink Can Big Lychee 250ml,,Beverages,Carbonated Soft Drinks > Malt Drinks,82.0,,PKR,250.0,ml,32.8,True,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/BEV110000156.jpg,https://shop.imtiaz.com.pk/product/murree-brewery-s-drink-can-big-lychee-250ml-368327,,,2026-03-11T12:18:59.578924+00:00,imtiaz,karachi,2026-03-11T12:18:59.578924+00:00
imtiaz,karachi,368325,Murree Brewery's Beer Lychee Malt N/R 250ml,,Beverages,Carbonated Soft Drinks > Malt Drinks,79.0,,PKR,250.0,ml,31.6,True,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/BEV110000974.jpg,https://shop.imtiaz.com.pk/product/murree-brewery-s-beer-lychee-malt-n-r-250ml-368325,,,2026-03-11T12:18:59.578924+00:00,imtiaz,karachi,2026-03-11T12:18:59.578924+00:00
imtiaz,karachi,368326,Murree Brewery's Beer Pineapple Malt N/R 250ml,,Beverages,Carbonated Soft Drinks > Malt Drinks,79.0,,PKR,250.0,ml,31.6,True,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/BEV110000975.jpg,https://shop.imtiaz.com.pk/product/murree-brewery-s-beer-pineapple-malt-n-r-250ml-368326,,,2026-03-11T12:18:59.578924+00:00,imtiaz,karachi,2026-03-11T12:18:59.578924+00:00
imtiaz,karachi,368324,Murree Brewery's Beer Strawberry Malt N/R 250ml,,Beverages,Carbonated Soft Drinks > Malt Drinks,79.0,,PKR,250.0,ml,31.6,True,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/BEV110000950.jpg,https://shop.imtiaz.com.pk/product/murree-brewery-s-beer-strawberry-malt-n-r-250ml-368324,,,2026-03-11T12:18:59.578924+00:00,imtiaz,karachi,2026-03-11T12:18:59.578924+00:00
imtiaz,karachi,368322,Murree Brewery's Beer Malt79 N/R 250ml,,Beverages,Carbonated Soft Drinks > Malt Drinks,79.0,,PKR,250.0,ml,31.6,True,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/BEV110000939.jpg,https://shop.imtiaz.com.pk/product/murree-brewery-s-beer-malt79-n-r-250ml-368322,,,2026-03-11T12:18:59.578924+00:00,imtiaz,karachi,2026-03-11T12:18:59.578924+00:00
imtiaz,karachi,366557,Murree Brewery's Beer Cindy N/R 250ml,,Beverages,Carbonated Soft Drinks > Malt Drinks,79.0,,PKR,250.0,ml,31.6,True,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://shop.imtiaz.com.pk/product/murree-brewery-s-beer-cindy-n-r-250ml-366557,,,2026-03-11T12:18:59.578924+00:00,imtiaz,karachi,2026-03-11T12:18:59.578924+00:00
imtiaz,karachi,364500,Forest Club Soda 250ml,,Beverages,Carbonated Soft Drinks > Energy & Soda Drinks,145.0,,PKR,250.0,ml,58.0,True,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/BEV110001344.jpg,https://shop.imtiaz.com.pk/product/forest-club-soda-250ml-364500,,,2026-03-11T12:18:59.578924+00:00,imtiaz,karachi,2026-03-11T12:18:59.578924+00:00
imtiaz,karachi,364501,Sting Energy Drink Can Berry Blast 250ml,,Beverages,Carbonated Soft Drinks > Energy & Soda Drinks,92.0,,PKR,250.0,ml,36.8,True,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/BEV110000839.jpg,https://shop.imtiaz.com.pk/product/sting-energy-drink-can-berry-blast-250ml-364501,,,2026-03-11T12:18:59.578924+00:00,imtiaz,karachi,2026-03-11T12:18:59.578924+00:00
imtiaz,karachi,363678,Sprite Drink Can 250ml Local,,Beverages,Carbonated Soft Drinks > Soft Drinks,100.0,,PKR,250.0,ml,40.0,True,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/BEV110000071.jpg,https://shop.imtiaz.com.pk/product/sprite-drink-can-250ml-local-363678,,,2026-03-11T12:18:59.578924+00:00,imtiaz,karachi,2026-03-11T12:18:59.578924+00:00
imtiaz,karachi,363679,Mirinda Drink Can Local 250ml,,Beverages,Carbonated Soft Drinks > Soft Drinks,85.0,,PKR,250.0,ml,34.0,True,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/BEV110000102.jpg,https://shop.imtiaz.com.pk/product/mirinda-drink-can-local-250ml-363679,,,2026-03-11T12:18:59.578924+00:00,imtiaz,karachi,2026-03-11T12:18:59.578924+00:00
imtiaz,karachi,363687,Pepsi Drink PET 1Ltr,,Beverages,Carbonated Soft Drinks > Soft Drinks,120.0,,PKR,1.0,L,120.0,True,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/BEV110000013.jpg,https://shop.imtiaz.com.pk/product/pepsi-drink-pet-1ltr-363687,,,2026-03-11T12:18:59.578924+00:00,imtiaz,karachi,2026-03-11T12:18:59.578924+00:00
imtiaz,karachi,363692,Sprite Drink NR 500ml,,Beverages,Carbonated Soft Drinks > Soft Drinks,99.0,,PKR,500.0,ml,19.8,True,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/BEV110000055.jpg,https://shop.imtiaz.com.pk/product/sprite-drink-nr-500ml-363692,,,2026-03-11T12:18:59.578924+00:00,imtiaz,karachi,2026-03-11T12:18:59.578924+00:00
imtiaz,karachi,363693,Mountain Dew Drink NR 300ml,,Beverages,Carbonated Soft Drinks > Soft Drinks,65.0,,PKR,300.0,ml,21.6667,True,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/BEV110000127.jpg,https://shop.imtiaz.com.pk/product/mountain-dew-drink-nr-300ml-363693,,,2026-03-11T12:18:59.578924+00:00,imtiaz,karachi,2026-03-11T12:18:59.578924+00:00
imtiaz,karachi,363694,Coca Cola Drink Nr 350ml,,Beverages,Carbonated Soft Drinks > Soft Drinks,65.0,,PKR,350.0,ml,18.5714,True,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/BEV110001507.jpg,https://shop.imtiaz.com.pk/product/coca-cola-drink-nr-350ml-363694,,,2026-03-11T12:18:59.578924+00:00,imtiaz,karachi,2026-03-11T12:18:59.578924+00:00
imtiaz,karachi,363699,Sprite Drink 1500ml,,Beverages,Carbonated Soft Drinks > Soft Drinks,159.0,,PKR,1.5,L,106.0,True,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/BEV110000061.jpg,https://shop.imtiaz.com.pk/product/sprite-drink-1500ml-363699,,,2026-03-11T12:18:59.578924+00:00,imtiaz,karachi,2026-03-11T12:18:59.578924+00:00
imtiaz,karachi,363700,Coca Cola Drink Can 250ml Local,,Beverages,Carbonated Soft Drinks > Soft Drinks,100.0,,PKR,250.0,ml,40.0,True,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/BEV110000018.jpg,https://shop.imtiaz.com.pk/product/coca-cola-drink-can-250ml-local-363700,,,2026-03-11T12:18:59.578924+00:00,imtiaz,karachi,2026-03-11T12:18:59.578924+00:00
imtiaz,karachi,363701,Pepsi Drink NR 500ml,,Beverages,Carbonated Soft Drinks > Soft Drinks,92.0,,PKR,500.0,ml,18.4,True,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/BEV110000006.jpg,https://shop.imtiaz.com.pk/product/pepsi-drink-nr-500ml-363701,,,2026-03-11T12:18:59.578924+00:00,imtiaz,karachi,2026-03-11T12:18:59.578924+00:00
imtiaz,karachi,363702,Coca Cola Drink NR 500ml,,Beverages,Carbonated Soft Drinks > Soft Drinks,99.0,,PKR,500.0,ml,19.8,True,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/BEV110000011.jpg,https://shop.imtiaz.com.pk/product/coca-cola-drink-nr-500ml-363702,,,2026-03-11T12:18:59.578924+00:00,imtiaz,karachi,2026-03-11T12:18:59.578924+00:00
imtiaz,karachi,363703,Pepsi Drink Can Local 250ml,,Beverages,Carbonated Soft Drinks > Soft Drinks,85.0,,PKR,250.0,ml,34.0,True,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/BEV110000019.jpg,https://shop.imtiaz.com.pk/product/pepsi-drink-can-local-250ml-363703,,,2026-03-11T12:18:59.578924+00:00,imtiaz,karachi,2026-03-11T12:18:59.578924+00:00
imtiaz,karachi,363705,7UP Drink Can Local 250ml,,Beverages,Carbonated Soft Drinks > Soft Drinks,85.0,,PKR,250.0,ml,34.0,True,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/BEV110000072.jpg,https://shop.imtiaz.com.pk/product/7up-drink-can-local-250ml-363705,,,2026-03-11T12:18:59.578924+00:00,imtiaz,karachi,2026-03-11T12:18:59.578924+00:00
imtiaz,karachi,363706,Mirinda Drink NR 345ml,,Beverages,Carbonated Soft Drinks > Soft Drinks,65.0,,PKR,345.0,ml,18.8406,True,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://shop.imtiaz.com.pk/product/mirinda-drink-nr-345ml-363706,,,2026-03-11T12:18:59.578924+00:00,imtiaz,karachi,2026-03-11T12:18:59.578924+00:00
imtiaz,karachi,363707,7UP Drink NR 345ml,,Beverages,Carbonated Soft Drinks > Soft Drinks,65.0,,PKR,345.0,ml,18.8406,True,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://shop.imtiaz.com.pk/product/7up-drink-nr-345ml-363707,,,2026-03-11T12:18:59.578924+00:00,imtiaz,karachi,2026-03-11T12:18:59.578924+00:00
imtiaz,karachi,363708,Pepsi Drink NR 345ml,,Beverages,Carbonated Soft Drinks > Soft Drinks,65.0,,PKR,345.0,ml,18.8406,True,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://shop.imtiaz.com.pk/product/pepsi-drink-nr-345ml-363708,,,2026-03-11T12:18:59.578924+00:00,imtiaz,karachi,2026-03-11T12:18:59.578924+00:00
imtiaz,karachi,364511,Sprite Drink NR Zero 500ml,,Beverages,Carbonated Soft Drinks > Soft Drinks,99.0,,PKR,500.0,ml,19.8,True,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://shop.imtiaz.com.pk/product/sprite-drink-nr-zero-500ml-364511,,,2026-03-11T12:18:59.578924+00:00,imtiaz,karachi,2026-03-11T12:18:59.578924+00:00
imtiaz,karachi,364514,Pakola Drink NR Lime Fresh 500ml,,Beverages,Carbonated Soft Drinks > Soft Drinks,79.0,,PKR,500.0,ml,15.8,True,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://shop.imtiaz.com.pk/product/pakola-drink-nr-lime-fresh-500ml-364514,,,2026-03-11T12:18:59.578924+00:00,imtiaz,karachi,2026-03-11T12:18:59.578924+00:00
imtiaz,karachi,364517,Coca Cola Drink NR Zero 500ml,,Beverages,Carbonated Soft Drinks > Soft Drinks,99.0,,PKR,500.0,ml,19.8,True,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://shop.imtiaz.com.pk/product/coca-cola-drink-nr-zero-500ml-364517,,,2026-03-11T12:18:59.578924+00:00,imtiaz,karachi,2026-03-11T12:18:59.578924+00:00
imtiaz,karachi,364519,Fanta Drink NR Orange 500ml,,Beverages,Carbonated Soft Drinks > Soft Drinks,99.0,,PKR,500.0,ml,19.8,True,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://shop.imtiaz.com.pk/product/fanta-drink-nr-orange-500ml-364519,,,2026-03-11T12:18:59.578924+00:00,imtiaz,karachi,2026-03-11T12:18:59.578924+00:00
imtiaz,karachi,364520,Pakola Drink NR Apple Sidra 500ml,,Beverages,Carbonated Soft Drinks > Soft Drinks,79.0,,PKR,500.0,ml,15.8,True,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://shop.imtiaz.com.pk/product/pakola-drink-nr-apple-sidra-500ml-364520,,,2026-03-11T12:18:59.578924+00:00,imtiaz,karachi,2026-03-11T12:18:59.578924+00:00
imtiaz,karachi,364522,Sprite Zero Can 250ml Local,,Beverages,Carbonated Soft Drinks > Soft Drinks,100.0,,PKR,250.0,ml,40.0,True,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://shop.imtiaz.com.pk/product/sprite-zero-can-250ml-local-364522,,,2026-03-11T12:18:59.578924+00:00,imtiaz,karachi,2026-03-11T12:18:59.578924+00:00
imtiaz,karachi,364524,Sprite Mint 1500ml,,Beverages,Carbonated Soft Drinks > Soft Drinks,159.0,,PKR,1.5,L,106.0,True,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://shop.imtiaz.com.pk/product/sprite-mint-1500ml-364524,,,2026-03-11T12:18:59.578924+00:00,imtiaz,karachi,2026-03-11T12:18:59.578924+00:00
imtiaz,karachi,364526,Mirinda Drink Orange Jumbo 2250ml,,Beverages,Carbonated Soft Drinks > Soft Drinks,199.0,,PKR,2.25,L,88.4444,True,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://shop.imtiaz.com.pk/product/mirinda-drink-orange-jumbo-2250ml-364526,,,2026-03-11T12:18:59.578924+00:00,imtiaz,karachi,2026-03-11T12:18:59.578924+00:00
imtiaz,karachi,364528,Pakola Drink NR Lychee 500ml,,Beverages,Carbonated Soft Drinks > Soft Drinks,79.0,,PKR,500.0,ml,15.8,True,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://shop.imtiaz.com.pk/product/pakola-drink-nr-lychee-500ml-364528,,,2026-03-11T12:18:59.578924+00:00,imtiaz,karachi,2026-03-11T12:18:59.578924+00:00
